Age,Gender,MaritalStatus,IncomeLevel,AmountSpent,ProductCategory,InteractionType,ResolutionStatus,LoginFrequency,ServiceUsage,ChurnStatus
69,1,3,0.0,1.0396967655875318,1,3,1,31,0,0
69,1,3,0.0,1.0396967655875318,1,2,0,31,0,0
25,1,1,2.0,-0.4121311565026298,4,3,1,6,1,0
25,1,1,2.0,-0.4121311565026298,4,1,0,6,1,0
25,1,1,2.0,0.9077504686359049,2,3,1,6,1,0
25,1,1,2.0,0.9077504686359049,2,1,0,6,1,0
25,1,1,2.0,-1.057977229788857,2,3,1,6,1,0
25,1,1,2.0,-1.057977229788857,2,1,0,6,1,0
25,1,1,2.0,0.6699540751873891,0,3,1,6,1,0
25,1,1,2.0,0.6699540751873891,0,1,0,6,1,0
25,1,1,2.0,-0.7055389717758133,3,3,1,6,1,0
25,1,1,2.0,-0.7055389717758133,3,1,0,6,1,0
25,1,1,2.0,-1.0363466893049842,1,3,1,6,1,0
25,1,1,2.0,-1.0363466893049842,1,1,0,6,1,0
25,1,1,2.0,-1.4309296132930585,4,3,1,6,1,0
25,1,1,2.0,-1.4309296132930585,4,1,0,6,1,0
25,1,1,2.0,1.3374306889574896,4,3,1,6,1,0
25,1,1,2.0,1.3374306889574896,4,1,0,6,1,0
25,1,1,2.0,0.16003152726433933,3,3,1,6,1,0
25,1,1,2.0,0.16003152726433933,3,1,0,6,1,0
44,1,2,0.0,1.4618411847082833,4,1,0,2,0,0
44,1,2,0.0,-0.6829315681733136,1,1,0,2,0,0
44,1,2,0.0,-1.083445446810192,0,1,0,2,0,0
44,1,2,0.0,1.6489802478623088,4,1,0,2,0,0
44,1,2,0.0,-0.523633103900144,2,1,0,2,0,0
44,1,2,0.0,-0.5631262842674738,2,1,0,2,0,0
67,2,2,1.0,0.9858995181260274,2,3,1,39,0,0
67,2,2,1.0,-0.6879554356405357,3,3,1,39,0,0
67,2,2,1.0,0.573105074569273,1,3,1,39,0,0
67,2,2,1.0,-1.3849472707805666,0,3,1,39,0,0
67,2,2,1.0,0.913681423284709,1,3,1,39,0,0
67,2,2,1.0,0.473883692091635,2,3,1,39,0,0
67,2,2,1.0,1.4087416966172266,4,3,1,39,0,0
64,1,3,2.0,-1.1232177309257008,1,1,0,22,0,0
64,1,3,2.0,1.401624551038662,1,1,0,22,0,0
47,2,1,0.0,0.37529029304739997,0,2,1,11,0,1
47,2,1,0.0,-0.3999203675197982,3,2,1,11,0,1
47,2,1,0.0,-1.6473745700058802,1,2,1,11,0,1
47,2,1,0.0,-0.22917864957128928,2,2,1,11,0,1
47,2,1,0.0,0.303421077891305,2,2,1,11,0,1
28,2,1,1.0,0.7776881219844867,2,2,0,13,1,0
28,2,1,1.0,0.7776881219844867,2,2,1,13,1,0
28,2,1,1.0,0.3993629913278395,0,2,0,13,1,0
28,2,1,1.0,0.3993629913278395,0,2,1,13,1,0
28,2,1,1.0,1.089167904952261,4,2,0,13,1,0
28,2,1,1.0,1.089167904952261,4,2,1,13,1,0
28,2,1,1.0,1.573482683979887,4,2,0,13,1,0
28,2,1,1.0,1.573482683979887,4,2,1,13,1,0
38,1,2,1.0,0.23573841895789535,3,2,0,33,1,0
38,1,2,1.0,0.26923086873937657,4,2,0,33,1,0
38,1,2,1.0,1.6622376759008117,3,2,0,33,1,0
38,1,2,1.0,-0.6506253093215931,3,2,0,33,1,0
38,1,2,1.0,0.4296457480052622,4,2,0,33,1,0
38,1,2,1.0,0.047692268622287946,0,2,0,33,1,0
38,1,2,1.0,-0.7359612803273253,2,2,0,33,1,0
60,1,2,0.0,-0.045388831395411666,1,2,0,46,0,0
60,1,2,0.0,-0.045388831395411666,1,2,1,46,0,0
60,1,2,0.0,0.2432044442216838,2,2,0,46,0,0
60,1,2,0.0,0.2432044442216838,2,2,1,46,0,0
60,1,2,0.0,0.23818057675446186,3,2,0,46,0,0
60,1,2,0.0,0.23818057675446186,3,2,1,46,0,0
60,1,2,0.0,-0.7314258444194164,3,2,0,46,0,0
60,1,2,0.0,-0.7314258444194164,3,2,1,46,0,0
60,1,2,0.0,-0.5015839077940023,3,2,0,46,0,0
60,1,2,0.0,-0.5015839077940023,3,2,1,46,0,0
60,1,2,0.0,1.6610514849710512,2,2,0,46,0,0
60,1,2,0.0,1.6610514849710512,2,2,1,46,0,0
60,1,2,0.0,-0.5324946479048276,1,2,0,46,0,0
60,1,2,0.0,-0.5324946479048276,1,2,1,46,0,0
60,1,2,0.0,-0.6292040966488542,0,2,0,46,0,0
60,1,2,0.0,-0.6292040966488542,0,2,1,46,0,0
60,1,2,0.0,-0.7335888984678037,4,2,0,46,0,0
60,1,2,0.0,-0.7335888984678037,4,2,1,46,0,0
19,2,3,0.0,-1.5917631481812125,3,3,1,14,2,0
19,2,3,0.0,-1.5917631481812125,3,3,0,14,2,0
19,2,3,0.0,-1.273794203068276,1,3,1,14,2,0
19,2,3,0.0,-1.273794203068276,1,3,0,14,2,0
19,2,3,0.0,-0.08830103267793438,0,3,1,14,2,0
19,2,3,0.0,-0.08830103267793438,0,3,0,14,2,0
19,2,3,0.0,-1.1181240875214336,0,3,1,14,2,0
19,2,3,0.0,-1.1181240875214336,0,3,0,14,2,0
19,2,3,0.0,-0.24718084132883528,3,3,1,14,2,0
19,2,3,0.0,-0.24718084132883528,3,3,0,14,2,0
19,2,3,0.0,0.1918493545567464,0,3,1,14,2,0
19,2,3,0.0,0.1918493545567464,0,3,0,14,2,0
19,2,3,0.0,-1.7345944913118205,0,3,1,14,2,0
19,2,3,0.0,-1.7345944913118205,0,3,0,14,2,0
19,2,3,0.0,0.4231565858601002,2,3,1,14,2,0
19,2,3,0.0,0.4231565858601002,2,3,0,14,2,0
34,1,2,2.0,1.1943900180157474,0,2,0,2,2,1
34,1,2,2.0,1.1943900180157474,0,3,0,2,2,1
34,1,2,2.0,-0.15849562534495523,2,2,0,2,2,1
34,1,2,2.0,-0.15849562534495523,2,3,0,2,2,1
34,1,2,2.0,1.3915070401671725,4,2,0,2,2,1
34,1,2,2.0,1.3915070401671725,4,3,0,2,2,1
34,1,2,2.0,-1.6055090077790286,2,2,0,2,2,1
34,1,2,2.0,-1.6055090077790286,2,3,0,2,2,1
34,1,2,2.0,-1.2435114463908536,3,2,0,2,2,1
34,1,2,2.0,-1.2435114463908536,3,3,0,2,2,1
34,1,2,2.0,-0.6655573598491702,1,2,0,2,2,1
34,1,2,2.0,-0.6655573598491702,1,3,0,2,2,1
34,1,2,2.0,-0.2892557313668209,2,2,0,2,2,1
34,1,2,2.0,-0.2892557313668209,2,3,0,2,2,1
34,1,2,2.0,-0.5712900689017099,1,2,0,2,2,1
34,1,2,2.0,-0.5712900689017099,1,3,0,2,2,1
60,2,2,1.0,-1.2631882606374738,4,2,0,10,2,0
60,2,2,1.0,1.0399060933986657,2,2,0,10,2,0
60,2,2,1.0,1.2746323456172124,4,2,0,10,2,0
60,2,2,1.0,-0.3657999343049142,0,2,0,10,2,0
60,2,2,1.0,-0.7079113536353349,1,2,0,10,2,0
60,2,2,1.0,1.050581811766513,1,2,0,10,2,0
60,2,2,1.0,0.6596272365047656,4,2,0,10,2,0
60,2,2,1.0,1.0820507593736963,1,2,0,10,2,0
60,2,2,1.0,0.6698145233132997,2,2,0,10,2,0
68,1,4,0.0,-0.9982490276785491,1,2,0,42,2,1
68,1,4,0.0,-0.9982490276785491,1,1,0,42,2,1
68,1,4,0.0,0.5280298192383627,2,2,0,42,2,1
68,1,4,0.0,0.5280298192383627,2,1,0,42,2,1
46,1,1,1.0,-0.13498113456087366,1,1,0,30,1,0
46,1,1,1.0,-0.13498113456087366,1,2,1,30,1,0
46,1,1,1.0,-0.6275992500968249,1,1,0,30,1,0
46,1,1,1.0,-0.6275992500968249,1,2,1,30,1,0
46,1,1,1.0,0.622087782374689,0,1,0,30,1,0
46,1,1,1.0,0.622087782374689,0,2,1,30,1,0
46,1,1,1.0,0.6049926777987247,0,1,0,30,1,0
46,1,1,1.0,0.6049926777987247,0,2,1,30,1,0
46,1,1,1.0,0.2988158660463516,2,1,0,30,1,0
46,1,1,1.0,0.2988158660463516,2,2,1,30,1,0
44,1,3,2.0,1.2521644938888024,2,1,0,32,2,0
44,1,3,2.0,-1.4057405000199028,0,1,0,32,2,0
44,1,3,2.0,-0.45022881812906446,1,1,0,32,2,0
44,1,3,2.0,1.0219736775781645,2,1,0,32,2,0
44,1,3,2.0,-1.5965079119002554,0,1,0,32,2,0
44,1,3,2.0,-1.172967974038609,2,1,0,32,2,0
41,1,3,0.0,1.4612132012748802,0,3,0,9,2,0
41,1,3,0.0,1.4612132012748802,0,3,0,9,2,0
41,1,3,0.0,1.6924506566411897,4,3,0,9,2,0
41,1,3,0.0,1.6924506566411897,4,3,0,9,2,0
41,1,3,0.0,0.3184926802929717,0,3,0,9,2,0
41,1,3,0.0,0.3184926802929717,0,3,0,9,2,0
41,1,3,0.0,0.7612907767789697,4,3,0,9,2,0
41,1,3,0.0,0.7612907767789697,4,3,0,9,2,0
41,1,3,0.0,1.2869826864741338,2,3,0,9,2,0
41,1,3,0.0,1.2869826864741338,2,3,0,9,2,0
41,1,3,0.0,0.7916433093934372,1,3,0,9,2,0
41,1,3,0.0,0.7916433093934372,1,3,0,9,2,0
66,1,3,1.0,-0.1693806715239364,1,2,0,48,1,0
66,1,3,1.0,-0.036317959579593787,1,2,0,48,1,0
66,1,3,1.0,-1.626860444514723,2,2,0,48,1,0
66,1,3,1.0,1.662447003711946,0,2,0,48,1,0
56,2,1,0.0,1.4335121542681137,2,1,0,39,2,0
56,2,1,0.0,-0.9538715317180867,2,1,0,39,2,0
56,2,1,0.0,0.07267205408430917,2,1,0,39,2,0
56,2,1,0.0,-1.2165779346915793,3,1,0,39,2,0
27,2,4,1.0,-0.6607428201930823,0,2,0,5,0,0
27,2,4,1.0,-0.6607428201930823,0,2,0,5,0,0
27,2,4,1.0,-1.5235222817514447,0,2,0,5,0,0
27,2,4,1.0,-1.5235222817514447,0,2,0,5,0,0
27,2,4,1.0,-0.44841464376590096,1,2,0,5,0,0
27,2,4,1.0,-0.44841464376590096,1,2,0,5,0,0
27,2,4,1.0,-0.3602876352783788,3,2,0,5,0,0
27,2,4,1.0,-0.3602876352783788,3,2,0,5,0,0
27,2,4,1.0,0.2726498896545695,3,2,0,5,0,0
27,2,4,1.0,0.2726498896545695,3,2,0,5,0,0
27,2,4,1.0,-1.272119580579202,0,2,0,5,0,0
27,2,4,1.0,-1.272119580579202,0,2,0,5,0,0
20,1,4,0.0,0.056902692312195205,3,2,1,46,0,1
20,1,4,0.0,0.13902897021386856,4,2,1,46,0,1
20,1,4,0.0,0.09465147425340638,3,2,1,46,0,1
20,1,4,0.0,-1.0252523153148683,4,2,1,46,0,1
62,2,3,1.0,0.4032704438023456,2,1,0,15,1,0
62,2,3,1.0,0.4032704438023456,2,3,1,15,1,0
62,2,3,1.0,0.8945628165344468,1,1,0,15,1,0
62,2,3,1.0,0.8945628165344468,1,3,1,15,1,0
62,2,3,1.0,-1.1253110090370433,2,1,0,15,1,0
62,2,3,1.0,-1.1253110090370433,2,3,1,15,1,0
62,2,3,1.0,-1.5532468309325091,1,1,0,15,1,0
62,2,3,1.0,-1.5532468309325091,1,3,1,15,1,0
62,2,3,1.0,0.9712465713466297,4,1,0,15,1,0
62,2,3,1.0,0.9712465713466297,4,3,1,15,1,0
43,2,4,2.0,-1.289354237029256,1,1,1,24,0,0
43,2,4,2.0,-1.289354237029256,1,1,0,24,0,0
43,2,4,2.0,1.258514104159875,1,1,1,24,0,0
43,2,4,2.0,1.258514104159875,1,1,0,24,0,0
54,1,3,2.0,0.93028809630136,2,2,1,25,2,0
54,1,3,2.0,-1.3224978071255133,0,2,1,25,2,0
54,1,3,2.0,-0.33321457170501495,0,2,1,25,2,0
54,1,3,2.0,0.5117720259069355,0,2,1,25,2,0
54,1,3,2.0,0.6160172758517954,3,2,1,25,2,0
54,1,3,2.0,-0.04343510515815859,1,2,1,25,2,0
54,1,3,2.0,1.4640042387566705,3,2,1,25,2,0
54,1,3,2.0,-1.114356186921017,3,2,1,25,2,0
44,2,4,2.0,-0.25806588750781667,1,1,0,37,2,0
44,2,4,2.0,1.035928864987115,4,1,0,37,2,0
44,2,4,2.0,1.4445367523211845,1,1,0,37,2,0
44,2,4,2.0,1.3751794708987009,4,1,0,37,2,0
44,2,4,2.0,-0.544775212824704,3,1,0,37,2,0
44,2,4,2.0,0.7726642545172644,1,1,0,37,2,0
44,2,4,2.0,-0.7689652985494931,2,1,0,37,2,0
22,2,4,2.0,-1.4561885025032588,1,3,0,24,2,0
22,2,4,2.0,-0.8252744797446082,4,3,0,24,2,0
22,2,4,2.0,1.4589803712894482,3,3,0,24,2,0
22,2,4,2.0,0.21494518971855944,4,3,0,24,2,0
22,2,4,2.0,-0.8013413333382583,2,3,0,24,2,0
22,2,4,2.0,-1.5601546486999398,2,3,0,24,2,0
59,2,1,2.0,0.08209180558535088,0,3,0,42,1,1
59,2,1,2.0,-1.3919248644850417,2,3,0,42,1,1
59,2,1,2.0,-1.0748630065536873,1,3,0,42,1,1
30,2,4,2.0,0.8217865141967701,1,2,0,20,1,0
30,2,4,2.0,0.8217865141967701,1,2,1,20,1,0
30,2,4,2.0,-1.4982633925412443,1,2,0,20,1,0
30,2,4,2.0,-1.4982633925412443,1,2,1,20,1,0
30,2,4,2.0,1.4753079405579206,4,2,0,20,1,0
30,2,4,2.0,1.4753079405579206,4,2,1,20,1,0
30,2,4,2.0,-0.7100744076837222,1,2,0,20,1,0
30,2,4,2.0,-0.7100744076837222,1,2,1,20,1,0
30,2,4,2.0,-0.1704970865166526,1,2,0,20,1,0
30,2,4,2.0,-0.1704970865166526,1,2,1,20,1,0
30,2,4,2.0,1.7110110558950935,4,2,0,20,1,0
30,2,4,2.0,1.7110110558950935,4,2,1,20,1,0
51,1,2,1.0,0.0028263411025121602,0,3,0,20,1,0
51,1,2,1.0,0.18026654900731734,2,3,0,20,1,0
51,1,2,1.0,1.441885266713484,1,3,0,20,1,0
51,1,2,1.0,0.27753420524770206,0,3,0,20,1,0
55,2,4,0.0,1.3082643472727835,2,3,0,18,1,0
55,2,4,0.0,1.22041644253344,3,3,0,18,1,0
57,1,1,1.0,0.45078785692982193,4,2,0,39,0,1
57,1,1,1.0,0.45078785692982193,4,3,0,39,0,1
57,1,1,1.0,0.24041340673989386,0,2,0,39,0,1
57,1,1,1.0,0.24041340673989386,0,3,0,39,0,1
57,1,1,1.0,0.13881964240273448,4,2,0,39,0,1
57,1,1,1.0,0.13881964240273448,4,3,0,39,0,1
57,1,1,1.0,-0.9950393345744907,2,2,0,39,0,1
57,1,1,1.0,-0.9950393345744907,2,3,0,39,0,1
57,1,1,1.0,1.2089731888581008,4,2,0,39,0,1
57,1,1,1.0,1.2089731888581008,4,3,0,39,0,1
57,1,1,1.0,1.4341401377015164,0,2,0,39,0,1
57,1,1,1.0,1.4341401377015164,0,3,0,39,0,1
57,1,1,1.0,-0.6513230686920408,3,2,0,39,0,1
57,1,1,1.0,-0.6513230686920408,3,3,0,39,0,1
51,1,4,2.0,-1.3208929605734838,2,1,0,3,1,0
51,1,4,2.0,-1.3208929605734838,2,2,0,3,1,0
51,1,4,2.0,-1.2230670968367412,0,1,0,3,1,0
51,1,4,2.0,-1.2230670968367412,0,2,0,3,1,0
51,1,4,2.0,0.7421023940916629,0,1,0,3,1,0
51,1,4,2.0,0.7421023940916629,0,2,0,3,1,0
51,1,4,2.0,-0.2674856390088582,2,1,0,3,1,0
51,1,4,2.0,-0.2674856390088582,2,2,0,3,1,0
51,1,4,2.0,-1.021484414714452,2,1,0,3,1,0
51,1,4,2.0,-1.021484414714452,2,2,0,3,1,0
51,1,4,2.0,-0.49683914407495905,0,1,0,3,1,0
51,1,4,2.0,-0.49683914407495905,0,2,0,3,1,0
51,1,4,2.0,-0.11893266904058056,3,1,0,3,1,0
51,1,4,2.0,-0.11893266904058056,3,2,0,3,1,0
51,1,4,2.0,-1.1381497814532775,4,1,0,3,1,0
51,1,4,2.0,-1.1381497814532775,4,2,0,3,1,0
51,1,4,2.0,0.38659399484864987,1,1,0,3,1,0
51,1,4,2.0,0.38659399484864987,1,2,0,3,1,0
68,2,3,1.0,-0.4703242879979533,2,3,0,41,1,0
68,2,3,1.0,-0.043714208906337544,4,3,0,41,1,0
68,2,3,1.0,0.0718347428397721,1,3,0,41,1,0
68,2,3,1.0,-0.7926891171447089,1,3,0,41,1,0
68,2,3,1.0,-0.6496484462029667,1,3,0,41,1,0
68,2,3,1.0,-1.1248923534147748,1,3,0,41,1,0
68,2,3,1.0,-0.9041212886051784,1,3,0,41,1,0
68,2,3,1.0,-1.2435812223278984,2,3,0,41,1,0
42,1,3,2.0,-1.3632469543596486,0,2,1,24,2,0
42,1,3,2.0,-0.08767304924453158,1,2,1,24,2,0
42,1,3,2.0,-0.017618008451600116,3,2,1,24,2,0
42,1,3,2.0,-0.08753349737044201,2,2,1,24,2,0
42,1,3,2.0,-0.4431116725504999,3,2,1,24,2,0
38,1,4,1.0,-0.5227260167185622,2,3,0,20,0,0
38,1,4,1.0,-0.8990276452009115,3,3,0,20,0,0
48,1,4,1.0,-0.5277498841857844,4,3,1,24,0,0
48,1,4,1.0,-0.5277498841857844,4,1,1,24,0,0
48,1,4,1.0,0.6038762628060085,4,3,1,24,0,0
48,1,4,1.0,0.6038762628060085,4,1,1,24,0,0
48,1,4,1.0,-0.026060896834015204,4,3,1,24,0,0
48,1,4,1.0,-0.026060896834015204,4,1,1,24,0,0
48,1,4,1.0,-0.19010412482622782,3,3,1,24,0,0
48,1,4,1.0,-0.19010412482622782,3,1,1,24,0,0
48,1,4,1.0,-0.7391011974943391,0,3,1,24,0,0
48,1,4,1.0,-0.7391011974943391,0,1,1,24,0,0
48,1,4,1.0,1.6156273499549172,1,3,1,24,0,0
48,1,4,1.0,1.6156273499549172,1,1,1,24,0,0
48,1,4,1.0,-1.4980540647301102,0,3,1,24,0,0
48,1,4,1.0,-1.4980540647301102,0,1,1,24,0,0
48,1,4,1.0,-0.3724984242612105,3,3,1,24,0,0
48,1,4,1.0,-0.3724984242612105,3,1,1,24,0,0
48,1,4,1.0,1.0366964002946073,0,3,1,24,0,0
48,1,4,1.0,1.0366964002946073,0,1,1,24,0,0
46,1,2,2.0,0.32588892961971544,2,1,0,17,1,1
46,1,2,2.0,-0.891561619937123,4,1,0,17,1,1
46,1,2,2.0,-0.2136186156103094,3,1,0,17,1,1
43,2,2,0.0,-0.7297512219303423,1,3,1,14,0,1
43,2,2,0.0,-1.3877383082623567,2,3,1,14,0,1
43,2,2,0.0,0.004640515465675855,2,3,1,14,0,1
43,2,2,0.0,-1.112960668180122,0,3,1,14,0,1
43,2,2,0.0,1.3146139575438558,1,3,1,14,0,1
43,2,2,0.0,-1.066001462549004,3,3,1,14,0,1
57,1,2,1.0,1.0354404334278018,3,2,1,32,1,0
57,1,2,1.0,1.2182533884850528,3,2,1,32,1,0
57,1,2,1.0,-0.5271219007523816,2,2,1,32,1,0
57,1,2,1.0,0.6749081667175664,1,2,1,32,1,0
42,1,1,2.0,-0.2936516154006403,1,1,1,4,0,1
42,1,1,2.0,0.08927872710096019,3,1,1,4,0,1
42,1,1,2.0,-1.443907937583382,0,1,1,4,0,1
42,1,1,2.0,-0.2476692728881485,3,1,1,4,0,1
42,1,1,2.0,0.25890403005675305,4,1,1,4,0,1
42,1,1,2.0,-1.5350353113638286,0,1,1,4,0,1
42,1,1,2.0,-0.8473934517877948,1,1,1,4,0,1
42,1,1,2.0,-0.28492962327004623,3,1,1,4,0,1
21,1,2,0.0,1.5758550658394084,2,1,1,25,0,0
21,1,2,0.0,-1.4770515076796396,2,1,1,25,0,0
21,1,2,0.0,-0.45448515028879444,2,1,1,25,0,0
21,1,2,0.0,-0.9255425012779175,1,1,1,25,0,0
21,1,2,0.0,-0.6095970583392788,3,1,1,25,0,0
62,1,2,0.0,0.3184926802929717,0,1,1,45,0,0
62,1,2,0.0,1.6175810761921703,3,1,1,45,0,0
62,1,2,0.0,-1.479144785790982,3,1,1,45,0,0
62,1,2,0.0,1.2986352679606077,0,1,1,45,0,0
62,1,2,0.0,-0.010570638810080198,2,1,1,45,0,0
37,2,1,0.0,0.33656464798756236,2,3,0,1,0,0
37,2,1,0.0,-0.6689066048273182,0,3,0,1,0,0
37,2,1,0.0,-1.1987850707451673,3,3,0,1,0,0
37,2,1,0.0,-1.0852596211733554,4,3,0,1,0,0
37,2,1,0.0,-0.4996301815567492,3,3,0,1,0,0
63,2,4,1.0,-1.3829935445433135,2,2,0,47,0,1
63,2,4,1.0,-1.3829935445433135,2,3,0,47,0,1
63,2,4,1.0,-0.04148137892090552,3,2,0,47,0,1
63,2,4,1.0,-0.04148137892090552,3,3,0,47,0,1
63,2,4,1.0,-1.5467576687873472,2,2,0,47,0,1
63,2,4,1.0,-1.5467576687873472,2,3,0,47,0,1
63,2,4,1.0,-1.4094386246832746,2,2,0,47,0,1
63,2,4,1.0,-1.4094386246832746,2,3,0,47,0,1
63,2,4,1.0,1.2754696568617496,3,2,0,47,0,1
63,2,4,1.0,1.2754696568617496,3,3,0,47,0,1
63,2,4,1.0,0.3442400010624853,2,2,0,47,0,1
63,2,4,1.0,0.3442400010624853,2,3,0,47,0,1
28,2,1,2.0,1.4785874095990237,2,3,0,16,1,0
28,2,1,2.0,1.4785874095990237,2,2,1,16,1,0
28,2,1,2.0,-1.3066586694163544,4,3,0,16,1,0
28,2,1,2.0,-1.3066586694163544,4,2,1,16,1,0
28,2,1,2.0,-1.565108740230117,1,3,0,16,1,0
28,2,1,2.0,-1.565108740230117,1,2,1,16,1,0
28,2,1,2.0,-1.3455238663502815,3,3,0,16,1,0
28,2,1,2.0,-1.3455238663502815,3,2,1,16,1,0
28,2,1,2.0,-1.315520213421038,2,3,0,16,1,0
28,2,1,2.0,-1.315520213421038,2,2,1,16,1,0
28,2,1,2.0,0.5237037111415884,0,3,0,16,1,0
28,2,1,2.0,0.5237037111415884,0,2,1,16,1,0
28,2,1,2.0,-0.783618245328891,0,3,0,16,1,0
28,2,1,2.0,-0.783618245328891,0,2,1,16,1,0
28,2,1,2.0,-0.09506929857127534,2,3,0,16,1,0
28,2,1,2.0,-0.09506929857127534,2,2,1,16,1,0
28,2,1,2.0,0.506887710313803,0,3,0,16,1,0
28,2,1,2.0,0.506887710313803,0,2,1,16,1,0
24,1,1,1.0,-0.8766993453465907,4,3,0,39,0,0
24,1,1,1.0,-1.0307646143414038,4,3,0,39,0,0
24,1,1,1.0,-0.041969810480218736,4,3,0,39,0,0
24,1,1,1.0,-1.6717961479715433,2,3,0,39,0,0
24,1,1,1.0,1.709755089028288,4,3,0,39,0,0
45,2,2,0.0,1.0040412617576633,1,2,1,29,2,1
45,2,2,0.0,-1.0664201181712725,3,2,1,29,2,1
45,2,2,0.0,0.10930442103280413,0,2,1,29,2,1
45,2,2,0.0,-1.303728080060475,3,2,1,29,2,1
45,2,2,0.0,1.0461859277326937,2,2,1,29,2,1
45,2,2,0.0,0.09151155708639261,2,2,1,29,2,1
45,2,2,0.0,0.24578615389233968,3,2,1,29,2,1
45,2,2,0.0,-1.559735993077671,3,2,1,29,2,1
53,2,4,1.0,0.9718745547800323,4,3,0,12,0,0
53,2,4,1.0,0.45839343406770017,4,3,0,12,0,0
53,2,4,1.0,0.9734794013320617,4,3,0,12,0,0
53,2,4,1.0,-0.44129749818733616,1,3,0,12,0,0
53,2,4,1.0,1.1687124731832788,4,3,0,12,0,0
53,2,4,1.0,0.936777258446522,0,3,0,12,0,0
53,2,4,1.0,1.135150247464753,1,3,0,12,0,0
53,2,4,1.0,0.18256915492979406,0,3,0,12,0,0
24,1,3,0.0,0.33970456515457653,1,3,0,31,2,0
24,1,3,0.0,-0.03848101362798112,0,3,0,31,2,0
24,1,3,0.0,-1.0448593536244437,0,3,0,31,2,0
24,1,3,0.0,0.024247553775251073,4,3,0,31,2,0
24,1,3,0.0,-0.691793112177997,3,3,0,31,2,0
68,1,4,1.0,0.27397563245841977,2,1,0,28,1,0
68,1,4,1.0,0.27397563245841977,2,3,0,28,1,0
68,1,4,1.0,-0.6001075309011926,1,1,0,28,1,0
68,1,4,1.0,-0.6001075309011926,1,3,0,28,1,0
68,1,4,1.0,1.5070559919132824,4,1,0,28,1,0
68,1,4,1.0,1.5070559919132824,4,3,0,28,1,0
68,1,4,1.0,-0.09688347293443884,0,1,0,28,1,0
68,1,4,1.0,-0.09688347293443884,0,3,0,28,1,0
68,1,4,1.0,1.2449775723731928,4,1,0,28,1,0
68,1,4,1.0,1.2449775723731928,4,3,0,28,1,0
68,1,4,1.0,-1.3047049431791014,3,1,0,28,1,0
68,1,4,1.0,-1.3047049431791014,3,3,0,28,1,0
56,1,1,2.0,1.0675373644683879,2,1,0,35,0,1
56,1,1,2.0,1.0675373644683879,2,2,1,35,0,1
56,1,1,2.0,0.19854784451304247,3,1,0,35,0,1
56,1,1,2.0,0.19854784451304247,3,2,1,35,0,1
38,2,3,0.0,0.10909509322167006,3,1,0,29,2,0
38,2,3,0.0,0.10909509322167006,3,3,1,29,2,0
38,2,3,0.0,-0.4632071424193885,1,1,0,29,2,0
38,2,3,0.0,-0.4632071424193885,1,3,1,29,2,0
38,2,3,0.0,-0.3504492281550688,4,1,0,29,2,0
38,2,3,0.0,-0.3504492281550688,4,3,1,29,2,0
38,2,3,0.0,-0.7432877537170242,2,1,0,29,2,0
38,2,3,0.0,-0.7432877537170242,2,3,1,29,2,0
38,2,3,0.0,-1.6309074488633184,3,1,0,29,2,0
38,2,3,0.0,-1.6309074488633184,3,3,1,29,2,0
18,2,3,1.0,0.16868374345788828,2,1,0,39,1,0
18,2,3,1.0,0.33000570990535566,2,1,0,39,1,0
54,1,4,0.0,-1.2192294202992797,0,3,1,29,0,0
54,1,4,0.0,-0.28255724141052463,0,3,1,29,0,0
54,1,4,0.0,-0.5239819835853678,1,3,1,29,0,0
54,1,4,0.0,-1.1022151738752304,0,3,1,29,0,0
63,2,1,1.0,1.337640016768624,3,3,1,34,2,0
63,2,1,1.0,1.1255211681525772,0,3,1,34,2,0
63,2,1,1.0,0.43871661982108007,1,3,1,34,2,0
59,1,2,1.0,-1.440907572290458,3,1,1,10,0,0
59,1,2,1.0,-1.440907572290458,3,1,0,10,0,0
20,2,3,0.0,0.5261458689381545,0,2,1,37,1,0
20,2,3,0.0,0.5261458689381545,0,2,0,37,1,0
20,2,3,0.0,1.1925060677155392,4,2,1,37,1,0
20,2,3,0.0,1.1925060677155392,4,2,0,37,1,0
20,2,3,0.0,0.5224477442747828,0,2,1,37,1,0
20,2,3,0.0,0.5224477442747828,0,2,0,37,1,0
20,2,3,0.0,-0.3656603824308248,4,2,1,37,1,0
20,2,3,0.0,-0.3656603824308248,4,2,0,37,1,0
20,2,3,0.0,0.278929723988597,2,2,1,37,1,0
20,2,3,0.0,0.278929723988597,2,2,0,37,1,0
20,2,3,0.0,0.6527891946743802,0,2,1,37,1,0
20,2,3,0.0,0.6527891946743802,0,2,0,37,1,0
20,2,3,0.0,0.4092711743881944,2,2,1,37,1,0
20,2,3,0.0,0.4092711743881944,2,2,0,37,1,0
20,2,3,0.0,1.1188924541333254,3,2,1,37,1,0
20,2,3,0.0,1.1188924541333254,3,2,0,37,1,0
30,1,3,2.0,0.8697225829465149,3,2,0,7,0,1
33,2,1,1.0,-1.6243485107811118,1,1,0,9,2,0
33,2,1,1.0,-1.6243485107811118,1,3,0,9,2,0
33,2,1,1.0,-0.35993875559315497,1,1,0,9,2,0
33,2,1,1.0,-0.35993875559315497,1,3,0,9,2,0
41,1,3,2.0,-1.5782963923315754,2,2,1,21,0,0
41,1,3,2.0,-1.5782963923315754,2,2,0,21,0,0
